time,altitude,acc_x,vel_x,roll,pitch,yaw
88.199997,2000.164062,3.925702,-13.562012,-4.230755,6.377390,29.427572
88.220001,1999.923584,3.597481,-12.023926,-5.023011,7.727474,29.891211
88.239998,1999.729126,3.232346,-9.722900,-5.908724,8.951063,30.283566
88.259995,1999.533813,2.890680,-9.765625,-6.858724,10.034276,30.616703
88.279999,1999.366577,2.577878,-8.361816,-7.845505,10.965930,30.902411
88.299995,1999.122192,2.262152,-12.219238,-8.844893,11.737858,31.152922
88.320000,1998.870117,1.998484,-12.603760,-9.836113,12.343534,31.378588
88.339996,1998.567139,1.837457,-15.148926,-10.800345,12.773963,31.588793
88.360001,1998.120239,1.688163,-22.344971,-11.723319,13.023887,31.791178
88.379997,1997.592529,1.592544,-26.385498,-12.593056,13.088418,31.990053
88.400002,1997.091675,1.519888,-25.042725,-13.400105,12.965875,32.187115
88.419998,1996.518066,1.491713,-28.680420,-14.140034,12.659623,32.380169
88.439995,1995.893677,1.550019,-31.219482,-14.813141,12.175695,32.564957
88.459999,1995.244263,1.806572,-32.470703,-15.421354,11.524104,32.736229
88.479996,1994.633179,2.045664,-30.554199,-15.970650,10.716851,32.887459
88.500000,1993.980347,2.316547,-32.641602,-16.462170,9.767282,33.014236
88.519997,1993.352295,2.504504,-31.402588,-16.882574,8.699535,33.107822
88.540001,1992.763062,2.837073,-29.461670,-17.236458,7.533850,33.163635
88.559998,1992.160889,3.071443,-30.108643,-17.531162,6.298456,33.177692
88.580002,1991.609253,3.323818,-27.581787,-17.769894,5.023832,33.148823
88.599998,1991.037476,3.606156,-28.588867,-17.955511,3.741633,33.075806
88.619995,1990.501953,3.657253,-26.776123,-18.096497,2.475865,32.959888
88.639999,1989.958252,3.734890,-27.185059,-18.202173,1.249591,32.803692
88.659996,1989.398193,3.727449,-28.002930,-18.283329,0.084425,32.610390
88.680000,1988.872681,3.751231,-26.275635,-18.350027,-1.004902,32.384083
88.699997,1988.410034,3.802208,-23.132324,-18.414843,-2.002388,32.131058
88.720001,1987.927612,3.872843,-24.121094,-18.489635,-2.891450,31.857492
88.739998,1987.402954,3.959650,-26.232910,-18.586151,-3.658945,31.570107
88.759995,1986.982422,4.048318,-21.026611,-18.715483,-4.293205,31.274839
88.779999,1986.564331,4.091607,-20.904541,-18.887753,-4.786831,30.977648
88.799995,1986.124634,4.135645,-21.984863,-19.113058,-5.130762,30.682919
88.820000,1985.671021,4.272638,-22.680664,-19.402973,-5.316630,30.395287
88.839996,1985.246094,4.348135,-21.246338,-19.768204,-5.334756,30.117718
88.860001,1984.826050,4.327240,-21.002197,-20.216125,-5.179767,29.847809
88.879997,1984.388062,4.418277,-21.899414,-20.755375,-4.851692,29.583252
88.900002,1983.977539,4.318263,-20.526123,-21.388121,-4.354871,29.318527
88.919998,1983.626099,4.473189,-17.572021,-22.115810,-3.694922,29.047512
88.939995,1983.280884,4.807913,-17.260742,-22.944700,-2.875638,28.768585
88.959999,1982.872925,5.155675,-20.397949,-23.868048,-1.906104,28.479342
88.979996,1982.560547,5.561375,-15.618896,-24.853628,-0.816887,28.189219
89.000000,1982.227661,5.624892,-16.644287,-25.881390,0.368509,27.898495
89.019997,1981.896118,5.687157,-16.577148,-26.952278,1.643086,27.614643
89.040001,1981.528564,5.623841,-18.377686,-28.072027,2.998773,27.345984
89.059998,1981.193481,5.471410,-16.754150,-29.241838,4.429492,27.097910
89.079994,1980.810181,5.175735,-19.165039,-30.454927,5.928144,26.871618
89.099998,1980.420654,4.882275,-19.476318,-31.704885,7.491549,26.661406
89.119995,1980.018188,4.862676,-20.123291,-32.989639,9.115255,26.463284
89.139999,1979.632446,5.107282,-19.287109,-34.311253,10.797728,26.277399
89.159996,1979.223511,5.405060,-20.446777,-35.673145,12.537023,26.101347
89.180000,1978.832031,5.918682,-19.573975,-37.086910,14.332859,25.927351
89.199997,1978.433960,6.486544,-19.903564,-38.572666,16.181921,25.739815
89.220001,1978.038452,6.932790,-19.775391,-40.156986,18.082518,25.517786
89.239998,1977.689941,7.246857,-17.425537,-41.879295,20.032883,25.230421
89.259995,1977.312622,7.455400,-18.865967,-43.773731,22.026009,24.845198
89.279999,1976.962402,7.458514,-17.510986,-45.861816,24.047098,24.333790
89.299995,1976.553589,7.354563,-20.440674,-48.157093,26.076992,23.673542
89.320000,1976.189453,7.221025,-18.206787,-50.660561,28.093140,22.849735
89.339996,1975.760010,7.077497,-21.472168,-53.359432,30.067293,21.859182
89.360001,1975.350952,6.899892,-20.452881,-56.235310,31.972469,20.706347
89.379997,1974.887817,6.694382,-23.156738,-59.265274,33.786057,19.402807
89.400002,1974.451050,6.537471,-21.838379,-62.423553,35.489849,17.965673
89.419998,1973.988892,6.426422,-23.107910,-65.682617,37.069805,16.416937
89.439995,1973.523926,6.340719,-23.248291,-69.009262,38.515480,14.785772
89.459999,1973.062622,6.275272,-23.065186,-72.368019,39.821297,13.105242
89.479996,1972.617310,6.251432,-22.265625,-75.725136,40.986912,11.408986
89.500000,1972.163330,6.263191,-22.698975,-79.049576,42.016453,9.729088
89.519997,1971.706909,6.339093,-22.821045,-82.314423,42.916328,8.096024
89.540001,1971.242920,6.458311,-23.199463,-85.501610,43.695347,6.532003
89.559998,1970.836426,6.599768,-20.324707,-88.602203,44.361847,5.053342
89.579994,1970.459351,6.668653,-18.853760,-91.618103,44.925510,3.666368
89.599998,1970.051514,6.737003,-20.391846,-94.561050,45.396049,2.365524
89.619995,1969.685913,6.741693,-18.280029,-97.445335,45.780563,1.144277
89.639999,1969.300537,6.802286,-19.268799,-100.286812,46.085522,-0.006882
89.659996,1968.929810,6.821661,-18.536377,-103.106567,46.315521,-1.101748
89.680000,1968.548828,6.701659,-19.049072,-105.929291,46.476986,-2.159679
89.699997,1968.222412,6.572114,-16.320801,-108.779320,46.574562,-3.200073
89.720001,1967.962402,6.436471,-13.000488,-111.677780,46.611210,-4.239698
89.739998,1967.793335,6.271097,-8.453369,-114.640854,46.591248,-5.292667
89.759995,1967.553833,6.267499,-11.975098,-117.695534,46.516438,-6.384423
89.779999,1967.370117,6.339994,-9.185791,-120.857933,46.385178,-7.533315
89.799995,1967.126709,6.393672,-12.170410,-124.147316,46.196316,-8.760503
89.820000,1966.935425,6.400559,-9.564209,-127.582748,45.944942,-10.086929
89.839996,1966.791748,6.349851,-7.183838,-131.176529,45.625050,-11.526137
89.860001,1966.635864,6.225098,-7.794189,-134.937927,45.227898,-13.084936
89.879997,1966.442261,6.195317,-9.680176,-138.876358,44.739918,-14.777037
89.900002,1966.171143,6.330249,-13.555908,-143.007690,44.140533,-16.619627
89.919998,1965.891235,6.483099,-13.995361,-147.341095,43.400841,-18.621595
89.939995,1965.626099,6.679618,-13.256836,-151.844025,42.488087,-20.760084
89.959999,1965.364746,6.833999,-13.067627,-156.452698,41.376377,-22.982470
89.979996,1965.189087,6.914007,-8.782959,-161.082245,40.048492,-25.218576
90.000000,1965.097412,6.944736,-4.583740,-165.638062,38.499729,-27.387426
90.019997,1965.153198,6.825608,2.789307,-170.035629,36.739468,-29.412626
90.040001,1965.266724,6.577801,5.676270,-174.213867,34.791569,-31.236765
90.059998,1965.412231,6.270568,7.275391,-178.141632,32.687416,-32.826603
90.079994,1965.464722,5.917469,2.624512,178.197998,30.461508,-34.161621
90.099998,1965.425781,5.525236,-1.947021,174.804962,28.149364,-35.236134
90.119995,1965.225830,5.139496,-9.997559,171.668442,25.783339,-36.054184
90.139999,1964.928467,4.747862,-14.868164,168.770264,23.391785,-36.626011
90.159996,1964.494263,4.373394,-21.710205,166.087769,20.999081,-36.965527
90.180000,1963.972412,4.026585,-26.092529,163.596771,18.624853,-37.088501
90.199997,1963.395996,3.699481,-28.820801,161.275406,16.285505,-37.008057
90.220001,1962.803101,3.359878,-29.644775,159.102036,13.993632,-36.737022
90.239998,1962.232910,3.068882,-28.509521,157.057236,11.760602,-36.288383
90.259995,1961.615845,2.836389,-30.853271,155.125412,9.597242,-35.673409
90.279999,1961.017944,2.683751,-29.895020,153.294159,7.510371,-34.903870
90.299995,1960.436279,2.612620,-29.083252,151.547668,5.506394,-33.991924
90.320000,1959.928223,2.577425,-25.402832,149.873901,3.590714,-32.949299
90.339996,1959.440796,2.508675,-24.371338,148.262192,1.768332,-31.788002
90.360001,1958.999634,2.775826,-22.058105,146.699051,0.045553,-30.526539
90.379997,1958.671143,3.165174,-16.424561,145.166306,-1.572454,-29.183420
90.400002,1958.383423,3.392822,-14.385986,143.650787,-3.072888,-27.782839
90.419998,1958.155151,3.544830,-11.413574,142.152359,-4.436365,-26.353752
90.439995,1957.950439,3.566759,-10.235596,140.680313,-5.645319,-24.925865
90.459999,1957.664673,3.558220,-14.288330,139.237198,-6.691216,-23.523991
90.479996,1957.304321,3.441634,-18.017578,137.822205,-7.571444,-22.167519
90.500000,1956.905029,3.293028,-19.964600,136.435898,-8.287287,-20.869808
90.519997,1956.485962,3.082036,-20.953369,135.080200,-8.842540,-19.641672
90.540001,1956.007690,2.888307,-23.913574,133.758408,-9.243022,-18.491976
90.559998,1955.503662,2.730750,-25.201416,132.473251,-9.495292,-17.427650
90.579994,1954.930786,2.625231,-28.643799,131.228699,-9.604836,-16.456062
90.599998,1954.355103,2.562228,-28.784180,130.029755,-9.576571,-15.582350
90.619995,1953.757812,2.540253,-29.864502,128.885300,-9.414477,-14.813007
90.639999,1953.195679,2.593543,-28.106689,127.802902,-9.124335,-14.151928
90.659996,1952.610840,2.629553,-29.241943,126.786278,-8.713083,-13.600542
90.680000,1952.030396,2.714368,-29.022217,125.835693,-8.189872,-13.156827
90.699997,1951.472900,2.914909,-27.874756,124.951218,-7.565225,-12.817843
90.720001,1950.921387,3.263268,-27.575684,124.131439,-6.849560,-12.580643
90.739998,1950.424927,3.763699,-24.822998,123.366844,-6.056263,-12.434782
90.759995,1949.965820,4.171644,-22.955322,122.643623,-5.202281,-12.368288
90.779999,1949.536621,4.456984,-21.459961,121.971283,-4.302921,-12.371742
90.799995,1949.139160,4.691548,-19.873047,121.365189,-3.367512,-12.432079
90.820000,1948.776611,5.057425,-18.127441,120.844170,-2.401521,-12.536359
90.839996,1948.435425,5.338518,-17.059326,120.427895,-1.410379,-12.669523
90.860001,1948.149780,5.503708,-14.282227,120.127281,-0.400869,-12.813501
90.879997,1947.895142,5.592896,-12.731934,119.945465,0.620044,-12.952690
90.900002,1947.640137,5.753049,-12.750244,119.880592,1.644694,-13.073953
90.919998,1947.372681,5.933316,-13.372803,119.921791,2.662415,-13.166824
90.939995,1947.105835,6.031780,-13.342285,120.054405,3.662797,-13.223268
90.959999,1946.794312,6.104755,-15.576172,120.258957,4.634104,-13.238111
90.979996,1946.500000,6.127864,-14.715576,120.516357,5.566844,-13.209802
91.000000,1946.153687,6.096292,-17.315674,120.806900,6.452433,-13.139349
91.019997,1945.837280,6.117015,-15.820312,121.110008,7.283279,-13.031165
91.040001,1945.423828,6.232177,-20.672607,121.406418,8.053513,-12.891604
91.059998,1945.065308,6.367605,-17.926025,121.671005,8.755891,-12.729015
91.079994,1944.676025,6.453914,-19.464111,121.874352,9.384181,-12.556091
91.099998,1944.348511,6.584620,-16.375732,121.986122,9.933645,-12.385978
91.119995,1943.978271,6.681516,-18.511963,121.974617,10.401554,-12.233258
91.139999,1943.607422,6.749986,-18.542480,121.812332,10.786874,-12.110906
91.159996,1943.248291,6.840927,-17.956543,121.470512,11.087292,-12.033728
91.180000,1942.934204,6.881330,-15.704346,120.924873,11.301045,-12.014482
91.199997,1942.631958,6.848822,-15.112305,120.165291,11.426180,-12.061566
91.220001,1942.350586,6.790967,-14.068604,119.188309,11.459373,-12.178450
91.239998,1942.130249,6.658106,-11.016846,118.004829,11.398998,-12.362600
91.259995,1941.901611,6.513669,-11.431885,116.632210,11.242091,-12.608176
91.279999,1941.797852,6.378490,-5.187988,115.094032,10.987450,-12.904640
91.299995,1941.725708,6.279394,-3.607178,113.420799,10.634553,-13.239271
91.320000,1941.648560,6.126586,-3.857422,111.644424,10.183853,-13.596161
91.339996,1941.586548,5.975666,-3.100586,109.797821,9.637454,-13.959966
91.360001,1941.546997,5.954355,-1.977539,107.910957,8.997375,-14.314445
91.379997,1941.444824,5.888041,-5.108643,106.013245,8.266793,-14.644811
91.400002,1941.276489,5.844643,-8.416748,104.127777,7.450625,-14.937869
91.419998,1941.096191,5.758391,-9.014893,102.274529,6.555843,-15.182842
91.439995,1940.837769,5.597876,-12.921143,100.466927,5.587630,-15.370413
91.459999,1940.636719,5.457476,-10.052490,98.713478,4.553284,-15.494710
91.479996,1940.324707,5.352427,-15.600586,97.018112,3.458141,-15.548474
91.500000,1939.963257,5.212903,-18.072510,95.385147,2.310582,-15.528550
91.519997,1939.459961,5.097941,-25.164795,93.816589,1.117825,-15.430617
91.540001,1938.892700,5.021273,-28.363037,92.316338,-0.109954,-15.253825
91.559998,1938.255493,4.954183,-31.860352,90.885658,-1.364540,-14.996795
91.579994,1937.630127,5.027225,-31.268311,89.533684,-2.635079,-14.660396
91.599998,1936.978027,5.069920,-32.604980,88.270416,-3.911957,-14.244678
91.619995,1936.323486,5.182325,-32.727051,87.111465,-5.185115,-13.753008
91.639999,1935.670776,5.259320,-32.635498,86.071793,-6.445044,-13.192903
91.659996,1935.050415,5.302591,-31.018066,85.167641,-7.686117,-12.573045
91.680000,1934.548096,5.379920,-25.115967,84.411041,-8.904397,-11.906322
91.699997,1934.113403,5.410862,-21.734619,83.821297,-10.098443,-11.204576
91.720001,1933.709351,5.629990,-20.202637,83.416740,-11.268950,-10.484035
91.739998,1933.330322,5.791770,-18.951416,83.215958,-12.416684,-9.762486
91.759995,1932.985352,5.906152,-17.248535,83.238853,-13.543963,-9.062495
91.779999,1932.664429,5.934430,-16.046143,83.499458,-14.654923,-8.406826
91.799995,1932.362427,5.971548,-15.100098,84.016449,-15.752495,-7.817264
91.820000,1932.094238,6.114810,-13.409424,84.810158,-16.841684,-7.321442
91.839996,1931.824829,6.175783,-13.470459,85.902946,-17.924170,-6.948322
91.860001,1931.493286,6.231495,-16.577148,87.318634,-18.995119,-6.730054
91.879997,1931.191528,6.280453,-15.087891,89.076958,-20.047153,-6.696643
91.900002,1930.815552,6.036059,-18.798828,91.199211,-21.067253,-6.879310
91.919998,1930.357544,5.961294,-22.900391,93.696274,-22.031336,-7.304798
91.939995,1930.019409,6.075514,-16.906738,96.581001,-22.917131,-7.992839
91.959999,1929.747192,5.937868,-13.610840,99.842674,-23.696442,-8.951163
91.979996,1929.571899,5.726623,-8.764648,103.457947,-24.331715,-10.174459
92.000000,1929.542480,5.564055,-1.470947,107.392075,-24.792614,-11.637669
92.019997,1929.648438,5.499102,5.297852,111.599724,-25.046629,-13.309407
92.040001,1929.710815,5.466146,3.118896,116.034035,-25.069616,-15.146877
92.059998,1929.802856,5.448459,4.602051,120.647156,-24.844637,-17.103390
92.079994,1929.861328,5.450565,2.923584,125.399536,-24.362026,-19.128166
92.099998,1929.742310,5.441782,-5.950928,130.251816,-23.618052,-21.169630
92.119995,1929.544678,5.349474,-9.881592,135.162781,-22.621084,-23.182220
92.139999,1929.238892,5.372133,-15.289307,140.088608,-21.387758,-25.123844
92.159996,1928.762451,5.325214,-23.822021,144.990738,-19.943239,-26.960472
92.180000,1928.340454,5.265969,-21.099854,149.834091,-18.313488,-28.670609
92.199997,1927.832886,5.071723,-25.378418,154.595123,-16.528852,-30.241135
92.220001,1927.366089,4.906798,-23.339844,159.250092,-14.621728,-31.664141
92.239998,1926.956177,4.669693,-20.495605,163.782883,-12.621438,-32.939613
92.259995,1926.567993,4.486777,-19.409180,168.184402,-10.551776,-34.074062
92.279999,1926.202393,4.355632,-18.280029,172.451630,-8.433005,-35.074234
92.299995,1925.934692,4.306954,-13.385010,176.583664,-6.282872,-35.953323
92.320000,1925.734741,4.256045,-9.997559,-179.419418,-4.113390,-36.725075
92.339996,1925.567139,4.178964,-8.380127,-175.562408,-1.936286,-37.403393
92.360001,1925.374268,4.115705,-9.643555,-171.856232,0.234439,-38.001865
92.379997,1925.185791,4.041811,-9.423828,-168.322693,2.385276,-38.533916
92.400002,1924.896606,4.017090,-14.459229,-164.987122,4.497989,-39.013790
92.419998,1924.587036,3.984010,-15.478516,-161.876526,6.557122,-39.457397
92.439995,1924.169434,3.935583,-20.880127,-159.021484,8.541576,-39.883839
92.459999,1923.668945,3.963388,-25.024414,-156.461716,10.428853,-40.317108
92.479996,1923.085815,4.009644,-29.156494,-154.239120,12.191483,-40.786182
92.500000,1922.395264,4.061004,-34.527588,-152.392151,13.798717,-41.326530
92.519997,1921.673340,3.964303,-36.096191,-150.942123,15.230556,-41.970818
92.540001,1920.915771,3.799917,-37.878418,-149.905548,16.460983,-42.755936
92.559998,1920.092285,3.582448,-41.174316,-149.278580,17.472250,-43.710976
92.579994,1919.254272,3.339497,-41.900635,-149.045761,18.243004,-44.858170
92.599998,1918.392944,3.221650,-43.066406,-149.177490,18.752756,-46.207951
92.619995,1917.614502,3.076093,-38.922119,-149.635773,18.977291,-47.759892
92.639999,1916.893677,3.037128,-36.041260,-150.378799,18.891029,-49.501949
92.659996,1916.165161,3.080148,-36.425781,-151.358780,18.463930,-51.412449
92.680000,1915.525269,3.208166,-31.994629,-152.518478,17.665689,-53.455441
92.699997,1914.872192,3.324410,-32.653809,-153.797302,16.465763,-55.585163
92.720001,1914.206421,3.524388,-33.288574,-155.139130,14.835621,-57.749218
92.739998,1913.531738,3.791446,-33.734131,-156.495163,12.759556,-59.895546
92.759995,1912.982422,4.092653,-27.465820,-157.825043,10.220094,-61.969013
92.779999,1912.498779,4.350621,-24.182129,-159.099426,7.210118,-63.915867
92.799995,1912.264893,4.522101,-11.694336,-160.303558,3.738482,-65.689781
92.820000,1912.139282,4.592573,-6.280518,-161.439819,-0.173610,-67.252129
92.839996,1912.232422,4.599596,4.656982,-162.522415,-4.496398,-68.578232
92.860001,1912.541626,4.568921,15.460205,-163.580566,-9.192774,-69.647881
92.879997,1912.812256,4.567499,13.531494,-164.650345,-14.209616,-70.447449
92.900002,1913.016357,4.558917,10.205078,-165.766022,-19.480965,-70.968651
92.919998,1913.068848,4.584713,2.624512,-166.967133,-24.938568,-71.201828
92.939995,1913.054810,4.551016,-0.701904,-168.299835,-30.521973,-71.129730
92.959999,1912.801270,4.565193,-12.677002,-169.827911,-36.185410,-70.717216
92.979996,1912.524170,4.564452,-13.854980,-171.638443,-41.889477,-69.901657
93.000000,1912.069580,4.597079,-22.729492,-173.856506,-47.595062,-68.579262
93.019997,1911.616943,4.619821,-22.631836,-176.666565,-53.251644,-66.578194
93.040001,1911.305908,4.636533,-15.551758,179.639740,-58.790413,-63.614376
93.059998,1911.034424,4.641188,-13.574219,174.567795,-64.121902,-59.196236
93.079994,1910.846191,4.618670,-9.411621,167.249161,-69.103317,-52.454357
93.099998,1910.698364,4.594509,-7.391357,156.153503,-73.488571,-41.857544
93.119995,1910.484619,4.530932,-10.687256,139.045181,-76.822800,-25.168781
93.139999,1910.194702,4.432243,-14.495850,115.239899,-78.391685,-1.703613
93.159996,1909.840698,4.371694,-17.700195,90.504997,-77.729370,22.770332
93.180000,1909.456177,4.242864,-19.226074,71.893440,-75.318497,41.201168
93.199997,1909.003052,4.135060,-22.656250,59.792389,-71.991356,53.201534
93.220001,1908.608887,4.050429,-19.708252,51.955742,-68.277023,61.016865
93.239998,1908.254517,3.923563,-17.718506,46.671658,-64.432480,66.358955
93.259995,1907.893433,3.794213,-18.054199,42.957470,-60.580238,70.210152
93.279999,1907.533325,3.724981,-18.005371,40.253002,-56.780899,73.130249
93.299995,1907.091431,3.719098,-22.094727,38.238571,-53.067402,75.439796
93.320000,1906.601318,3.746994,-24.505615,36.717640,-49.459431,77.335808
93.339996,1906.090088,3.775339,-25.561523,35.565346,-45.970573,78.943619
93.360001,1905.509399,3.777679,-29.034424,34.696568,-42.606354,80.346550
93.379997,1904.882446,3.836111,-31.347656,34.054016,-39.366604,81.602135
93.400002,1904.299683,3.912840,-29.138184,33.595837,-36.250195,82.750275
93.419998,1903.742920,4.040858,-27.838135,33.294464,-33.252056,83.816864
93.439995,1903.123535,4.160932,-30.969238,33.127285,-30.366337,84.819450
93.459999,1902.467163,4.244983,-32.818604,33.077923,-27.585142,85.769875
93.479996,1901.775146,4.302019,-34.600830,33.133034,-24.899979,86.675629
93.500000,1901.052979,4.383588,-36.108398,33.283371,-22.302326,87.540306
93.519997,1900.301270,4.503043,-37.585449,33.519909,-19.784683,88.366913
93.540001,1899.555786,4.587673,-37.274170,33.833447,-17.336927,89.156944
93.559998,1898.818481,4.777709,-36.865234,34.217209,-14.945812,89.910294
93.579994,1897.956177,4.972832,-43.115234,34.662579,-12.596669,90.626801
93.599998,1897.160034,5.161534,-39.807129,35.163227,-10.277924,91.306694
93.619995,1896.356079,5.386060,-40.197754,35.711040,-7.982882,91.949638
93.639999,1895.625366,5.587646,-36.535645,36.297569,-5.707047,92.555595
93.659996,1894.857544,5.790334,-38.391113,36.913776,-3.451678,93.125168
93.680000,1894.162476,6.026577,-34.753418,37.550217,-1.219514,93.659622
93.699997,1893.551392,6.282206,-30.554199,38.198036,0.985482,94.160248
93.720001,1892.889526,6.431243,-33.093262,38.847431,3.158866,94.628296
93.739998,1892.258423,6.533517,-31.555176,39.491066,5.293157,95.064896
93.759995,1891.621094,6.702649,-31.866455,40.121387,7.380487,95.471870
93.779999,1890.978638,6.833365,-32.122803,40.733337,9.412042,95.850761
93.799995,1890.316895,7.023685,-33.087158,41.321739,11.382109,96.202469
93.820000,1889.715210,7.258121,-30.084229,41.881504,13.284008,96.528206
93.839996,1889.086304,7.393787,-31.445312,42.408859,15.110600,96.829124
93.860001,1888.515259,7.474572,-28.552246,42.900715,16.859186,97.107117
93.879997,1887.946289,7.475386,-28.448486,43.356804,18.528362,97.362633
93.900002,1887.345215,7.499872,-30.053711,43.776806,20.114241,97.596298
93.919998,1886.807251,7.713059,-26.898193,44.160233,21.613792,97.807800
93.939995,1886.301147,7.995716,-25.305176,44.508320,23.022217,97.997314
93.959999,1885.776123,8.161962,-26.251221,44.828041,24.338224,98.166588
93.979996,1885.240845,8.279685,-26.763916,45.126064,25.561411,98.316086
94.000000,1884.752075,8.282324,-24.438477,45.410069,26.698042,98.447647
94.019997,1884.268433,8.406116,-24.182129,45.687759,27.754498,98.563660
94.040001,1883.790649,8.509284,-23.889160,45.969440,28.735430,98.666679
94.059998,1883.306396,8.511549,-24.212646,46.267937,29.646828,98.760063
94.079994,1882.766724,8.341732,-26.983643,46.591511,30.493132,98.845909
94.099998,1882.325562,8.157935,-22.058105,46.948906,31.280687,98.928009
94.119995,1881.856323,7.988076,-23.461914,47.348133,32.017681,99.010475
94.139999,1881.377808,7.867794,-23.925781,47.797977,32.713604,99.097588
94.159996,1880.931519,7.739523,-22.314453,48.309959,33.379814,99.196320
94.180000,1880.423462,7.677411,-25.402832,48.897106,34.027397,99.316246
94.199997,1879.938965,7.570496,-24.224854,49.575367,34.668991,99.468292
94.220001,1879.450562,7.358811,-24.420166,50.362110,35.316631,99.665878
94.239998,1878.987915,7.111227,-23.132324,51.268707,35.980289,99.919762
94.259995,1878.553101,6.844782,-21.740723,52.310619,36.671844,100.244385
94.279999,1878.165894,6.422775,-19.360352,53.499249,37.399513,100.650124
94.299995,1877.749512,6.001603,-20.819092,54.841789,38.166397,101.143684
94.320000,1877.411865,5.528366,-16.882324,56.345814,38.972866,101.733315
94.339996,1877.127197,5.152330,-14.233398,58.016636,39.817089,102.425064
94.360001,1876.894897,4.799486,-11.614990,59.860363,40.693699,103.228355
94.379997,1876.638916,4.530383,-12.799072,61.883266,41.591003,104.154053
94.400002,1876.440552,4.262516,-9.918213,64.086067,42.483826,105.211227
94.419998,1876.450806,3.957120,0.512695,66.457001,43.329636,106.403282
94.439995,1876.500732,3.614900,2.496338,68.986618,44.105541,107.732750
94.459999,1876.598511,3.323411,4.888916,71.671547,44.802979,109.205887
94.479996,1876.716675,2.997430,5.908203,74.508873,45.420399,110.830383
94.500000,1876.819092,2.681066,5.120850,77.493919,45.958366,112.610214
94.519997,1876.963623,2.295063,7.226562,80.622070,46.419716,114.544769
94.540001,1877.188965,1.973248,11.267090,83.893425,46.810051,116.634598
94.559998,1877.415161,1.718527,11.309814,87.309952,47.137596,118.880936
94.579994,1877.609985,1.592148,9.741211,90.872444,47.407795,121.284798
94.599998,1877.775391,1.599922,8.270264,94.582924,47.626884,123.848724
94.619995,1877.974243,1.601715,9.942627,98.446449,47.797829,126.576141
94.639999,1878.121582,1.573120,7.366943,102.470444,47.920494,129.467178
94.659996,1878.297363,1.569017,8.789062,106.658974,47.989223,132.515991
94.680000,1878.366455,1.704600,3.454590,111.016655,47.998287,135.715454
94.699997,1878.382080,1.894805,0.781250,115.541756,47.937572,139.053955
94.720001,1878.356934,2.029976,-1.257324,120.226555,47.794876,142.510941
94.739998,1878.337402,2.095375,-0.976562,125.058395,47.556206,146.061096
94.759995,1878.209961,2.155924,-6.372070,130.017410,47.206249,149.673096
94.779999,1878.013306,2.333377,-9.832764,135.076157,46.732502,153.309647
94.799995,1877.719116,2.507736,-14.709473,140.200104,46.124607,156.930969
94.820000,1877.337646,2.640581,-19.073486,145.347488,45.374023,160.493347
94.839996,1876.789795,2.734850,-27.392578,150.467072,44.476002,163.947220
94.860001,1876.072998,2.759173,-35.839844,155.498199,43.430054,167.240784
94.879997,1875.395508,2.755899,-33.874512,160.388000,42.242004,170.332581
94.900002,1874.621094,2.770498,-38.720703,165.081879,40.923233,173.184708
94.919998,1873.897217,2.782015,-36.193848,169.536316,39.490337,175.773285
94.939995,1873.225464,2.784188,-33.587646,173.719910,37.961384,178.087051
94.959999,1872.651245,2.770107,-28.710938,177.610748,36.356155,-179.874207
94.979996,1872.092041,2.742604,-27.960205,-178.800537,34.694180,-178.100937
95.000000,1871.540283,2.711941,-27.587891,-175.522461,32.993382,-176.578598
95.019997,1870.991943,2.689092,-27.416992,-172.559906,31.269871,-175.287384
95.040001,1870.497070,2.656968,-24.743652,-169.914886,29.537130,-174.204803
95.059998,1869.978149,2.622819,-25.946045,-167.584534,27.807285,-173.302505
95.079994,1869.505371,2.597145,-23.638916,-165.563110,26.089794,-172.552155
95.099998,1869.028320,2.549788,-23.852539,-163.836487,24.392065,-171.923172
95.119995,1868.403320,2.547185,-31.250000,-162.391983,22.720947,-171.385666
95.139999,1867.768555,2.570059,-31.738281,-161.211227,21.082460,-170.909241
95.159996,1867.017212,2.620965,-37.567139,-160.276154,19.481398,-170.465256
95.180000,1866.252686,2.712975,-38.226318,-159.566727,17.922543,-170.027954
95.199997,1865.468750,2.839738,-39.196777,-159.062836,16.410347,-169.575745
95.220001,1864.653320,3.028718,-40.771484,-158.742111,14.950009,-169.088394
95.239998,1863.819702,3.243929,-41.680908,-158.582367,13.548206,-168.549683
95.259995,1863.011841,3.489779,-40.393066,-158.562225,12.211070,-167.947327
95.279999,1862.232178,3.709452,-38.983154,-158.661041,10.944334,-167.274902
95.299995,1861.517822,3.955579,-35.717773,-158.856415,9.751041,-166.528656
95.320000,1860.874023,4.196948,-32.189941,-159.117874,8.635321,-165.707581
95.339996,1860.305054,4.461886,-28.448486,-159.405701,7.596893,-164.815445
95.360001,1859.743164,4.817805,-28.094482,-159.682144,6.629848,-163.860138
95.379997,1859.230713,5.152142,-25.622559,-159.911591,5.728724,-162.854568
95.400002,1858.785522,5.360190,-22.259521,-160.061295,4.883409,-161.811310
95.419998,1858.357178,5.466219,-21.417236,-160.102859,4.084193,-160.744064
95.439995,1858.074585,5.595925,-14.129639,-160.006485,3.319067,-159.666183
95.459999,1857.849243,5.697643,-11.267090,-159.748123,2.575308,-158.591949
95.479996,1857.564575,5.767870,-14.233398,-159.315002,1.842330,-157.535110
